WKT,ID,CLASSE,NATURE,GRAPHIE
"MULTIPOINT ((6.16925680145111 44.882984798386))",COURDEAU0000002000792959,Cours d'eau,,ruisseau du petit vallon
"MULTIPOINT ((6.16579081482984 44.9451245879134))",COURDEAU0000002000792938,Cours d'eau,,la petite pisse
"MULTIPOINT ((6.1504233622909 45.0119263084459))",COURDEAU0000002000794954,Cours d'eau,,ruisseau du grand plan
"MULTIPOINT ((6.14264460696194 45.1214421338918))",COURDEAU0000002000794924,Cours d'eau,,ruisseau bruant
"MULTIPOINT ((6.14932961510428 45.1293266109057))",COURDEAU0000002000794926,Cours d'eau,,ruisseau du coin de la selle
"MULTIPOINT ((6.09125986202642 45.2274160586046))",COURDEAU0000002000794902,Cours d'eau,,ruisseau de l'agnelin
"MULTIPOINT ((6.09701012720367 45.2148393643957))",COURDEAU0000002000794898,Cours d'eau,,ruisseau des eustaches
"MULTIPOINT ((6.09873451084004 45.2186618192643))",COURDEAU0000002000794899,Cours d'eau,,ruisseau renaud
"MULTIPOINT ((6.09483037740407 45.2816476207652))",COURDEAU0000002000794881,Cours d'eau,,ruisseau de l'arpette
"MULTIPOINT ((6.10939579935169 45.1906614590681))",COURDEAU0000002000794908,Cours d'eau,,la vorge
"MULTIPOINT ((6.09515470020759 45.2915068934422))",COURDEAU0000002000794880,Cours d'eau,,ruisseau perdu
"MULTIPOINT ((6.12471964815012 45.1873300790632))",COURDEAU0000002000794909,Cours d'eau,,ruisseau du sabot
"MULTIPOINT ((6.11668368556038 45.2331453180395))",COURDEAU0000002000794893,Cours d'eau,,ruisseau de buyant
"MULTIPOINT ((6.13138636116121 45.196747429522))",COURDEAU0000002000794911,Cours d'eau,,ruisseau de la cochette
"MULTIPOINT ((6.13637262127522 45.2067757951763))",COURDEAU0000002000794891,Cours d'eau,,ruisseau de la petite lauze
"MULTIPOINT ((6.11867164076917 45.2617818532272))",COURDEAU0000002000794886,Cours d'eau,,ruisseau de la combe madame
"MULTIPOINT ((6.09730130191689 45.3197592204353))",COURDEAU0000002000794873,Cours d'eau,,ruisseau de la ville
"MULTIPOINT ((6.10566291180502 45.3285811415409))",COURDEAU0000002000794869,Cours d'eau,,ruisseau de la verne
"MULTIPOINT ((6.10155504290913 45.3964664701775))",COURDEAU0000002000794846,Cours d'eau,,ruisseau de la jeannotte
"MULTIPOINT ((6.12126863758403 45.351630805063))",COURDEAU0000002000794861,Cours d'eau,,ruisseau du verney
"MULTIPOINT ((6.12724187004318 45.3509864657697))",COURDEAU0000002000794862,Cours d'eau,,torrent de la grand-gorge
"MULTIPOINT ((6.12359199585747 45.402789468952))",COURDEAU0000002000794845,Cours d'eau,,le bard
"MULTIPOINT ((6.13285336146667 45.4063932548668))",COURDEAU0000002000794843,Cours d'eau,,ruisseau de pajoux
"MULTIPOINT ((6.13563883390078 45.3892301649764))",COURDEAU0000002000794852,Cours d'eau,,le buisson
"MULTIPOINT ((6.14003906284524 45.211808294992))",COURDEAU0000002000794892,Cours d'eau,,le rif blanc
"MULTIPOINT ((6.14041372009098 45.1799878224623))",COURDEAU0000002000794910,Cours d'eau,,ruisseau des demoiselles
"MULTIPOINT ((6.15301430603959 45.3863398571387))",COURDEAU0000002000794850,Cours d'eau,,ruisseau du petit orgeval
"MULTIPOINT ((6.16263947847708 45.4016822413731))",COURDEAU0000002000794842,Cours d'eau,,ruisseau du purgatoire
"MULTIPOINT ((6.17133476945978 45.3934123210332))",COURDEAU0000002000794849,Cours d'eau,,ruisseau du grand orgeval
"MULTIPOINT ((6.18382356493099 45.327024952068))",COURDEAU0000002000792779,Cours d'eau,,torrent de la colombière
"MULTIPOINT ((6.18502755492514 45.351887515971))",COURDEAU0000002000792772,Cours d'eau,,torrent du crozet
"MULTIPOINT ((6.17932831721462 45.382419290995))",COURDEAU0000002000792767,Cours d'eau,,ruisseau de cohardin
"MULTIPOINT ((6.22052609996177 44.9147848935085))",COURDEAU0000002000792942,Cours d'eau,,ruisseau des mandes
"MULTIPOINT ((6.24237381543758 44.9123857612926))",COURDEAU0000002000792946,Cours d'eau,,ruisseau de la frichaire
"MULTIPOINT ((6.21311742426547 44.9931336980108))",COURDEAU0000002000792933,Cours d'eau,,ruisseau de la muande vieille
"MULTIPOINT ((6.18522424703798 45.0255451570479))",COURDEAU0000002000792921,Cours d'eau,,ruisseau souchet
"MULTIPOINT ((6.19723290968108 44.8873241201021))",COURDEAU0000002000792958,Cours d'eau,,le druvet
"MULTIPOINT ((6.19501907417463 45.0978285325746))",COURDEAU0000002000792878,Cours d'eau,,ruisseau de la quarlie
"MULTIPOINT ((6.2075042567894 44.9678798272073))",COURDEAU0000002000792931,Cours d'eau,,ruisseau du routier
"MULTIPOINT ((6.21769732375383 44.9932968588821))",COURDEAU0000002000792924,Cours d'eau,,ruisseau du vallon
"MULTIPOINT ((6.20735209146333 44.9177955052162))",COURDEAU0000002000792948,Cours d'eau,,ruisseau de la muande
"MULTIPOINT ((6.20817151543592 44.949341010203))",COURDEAU0000002000792937,Cours d'eau,,ruisseau de champhorent
"MULTIPOINT ((6.26920127220686 44.918279335111))",COURDEAU0000002000792940,Cours d'eau,,ruisseau des mâles
"MULTIPOINT ((6.23504641223831 45.0781999692672))",COURDEAU0000002000792891,Cours d'eau,,rif du coin méan
"MULTIPOINT ((6.23609885537427 45.0806935197612))",COURDEAU0000002000792895,Cours d'eau,,le rif tort
"MULTIPOINT ((6.2587550533796 45.1272685493987))",COURDEAU0000002000792865,Cours d'eau,,torrent de valfredène
"MULTIPOINT ((6.19146495334451 45.1564468347671))",COURDEAU0000002000792850,Cours d'eau,,ruisseau de la valette
"MULTIPOINT ((6.32644749274606 44.9192001508732))",COURDEAU0000002000792303,Cours d'eau,,ruisseau de la ruine
"MULTIPOINT ((6.06281857061969 44.8789354836693))",COURDEAU0000002000795016,Cours d'eau,,ruisseau du lattet
"MULTIPOINT ((5.95855492721649 45.0908905658256))",COURDEAU0000002000795418,Cours d'eau,,torrent de brémaret
"MULTIPOINT ((5.91766816387658 45.2778640593542))",COURDEAU0000002000795376,Cours d'eau,,ruisseau des adrets
"MULTIPOINT ((5.86766220517076 45.2012187209134))",COURDEAU0000002000796076,Cours d'eau,,ruisseau de chamboussant
"MULTIPOINT ((6.08176875310335 45.2366263948357))",COURDEAU0000002000794901,Cours d'eau,,ruisseau du col de la vache
"MULTIPOINT ((5.99643350737901 45.3001377483787))",COURDEAU0000002000795371,Cours d'eau,,ruisseau de merdaret
"MULTIPOINT ((5.8408757871729 45.3083852660085))",COURDEAU0000002000796037,Cours d'eau,,ruisseau de craponoz
"MULTIPOINT ((6.27229785902001 44.9643423805497))",COURDEAU0000002000792934,Cours d'eau,,ruisseau du plaret
"MULTIPOINT ((5.92768497726152 45.0592893578398))",COURDEAU0000002000795426,Cours d'eau,,ruisseau des sagnes
"MULTIPOINT ((6.14546596534748 45.3852922744043))",COURDEAU0000002000794851,Cours d'eau,,ruisseau de la grande jas
"MULTIPOINT ((6.11772742500992 45.3354854119733))",COURDEAU0000002000794867,Cours d'eau,,le gleyzin
"MULTIPOINT ((6.16364726216404 45.3644947556977))",COURDEAU0000002000794854,Cours d'eau,,ruisseau du grand charnier
"MULTIPOINT ((6.15373086288081 45.3661407061306))",COURDEAU0000002000794856,Cours d'eau,,ruisseau du triat
"MULTIPOINT ((6.12736732022252 45.2932959448883))",COURDEAU0000002000794878,Cours d'eau,,ruisseau de la grande valloire
"MULTIPOINT ((5.7931634327656 45.0000342045494))",COURDEAU0000002000796101,Cours d'eau,,ruisseau des moulins
"MULTIPOINT ((6.29906374249635 44.8948778676851))",COURDEAU0000002000792950,Cours d'eau,,ruisseau de l'encoula
"MULTIPOINT ((5.9927154064261 45.4459284296056))",COURDEAU0000002000795342,Cours d'eau,,ruisseau du furet
"MULTIPOINT ((5.91946541571993 45.3994494380399))",COURDEAU0000002000795352,Cours d'eau,,ruisseau d'alloix
"MULTIPOINT ((5.80018966842179 45.2597101340036))",COURDEAU0000002000796064,Cours d'eau,,ruisseau de corbonne
"MULTIPOINT ((5.81371955181621 45.2672757195363))",COURDEAU0000002000796065,Cours d'eau,,ruisseau de darguil
"MULTIPOINT ((5.83225725705474 45.1907591293928))",COURDEAU0000002000796077,Cours d'eau,,ruisseau du rivet
"MULTIPOINT ((6.166320445014 44.8593850176349))",COURDEAU0000002000792966,Cours d'eau,,ruisseau de mauvernet
"MULTIPOINT ((6.00277993171593 44.9035088897318))",COURDEAU0000002000795007,Cours d'eau,,ruisseau de la gorge
"MULTIPOINT ((6.30914973630201 44.9390329403594))",COURDEAU0000002000792299,Cours d'eau,,torrent de bonne pierre
"MULTIPOINT ((5.9548419582826 45.0863659266))",COURDEAU0000002000795421,Cours d'eau,,rif garcin
"MULTIPOINT ((5.90532043426764 45.0832164281967))",COURDEAU0000002000795424,Cours d'eau,,ruisseau de rioupéroux
"MULTIPOINT ((5.88027443141967 45.0401687979962))",COURDEAU0000002000795431,Cours d'eau,,ruisseau des fontenettes
"MULTIPOINT ((5.92395104115594 44.9999908676169))",COURDEAU0000002000795449,Cours d'eau,,ruisseau des ruines
"MULTIPOINT ((6.19697321219809 44.9046324395057))",COURDEAU0000002000792956,Cours d'eau,,ruisseau de lachat
"MULTIPOINT ((6.23203293406595 44.8809782978038))",COURDEAU0000002000792955,Cours d'eau,,ruisseau des vernes
"MULTIPOINT ((5.98378847221197 45.0001229046182))",COURDEAU0000002000795440,Cours d'eau,,ruisseau de la pras
"MULTIPOINT ((6.05360441815222 44.9344085719269))",COURDEAU0000002000794991,Cours d'eau,,ruisseau du vallon
"MULTIPOINT ((5.92201091572272 45.0909439878071))",COURDEAU0000002000795423,Cours d'eau,,ruisseau de la combe du sabot
"MULTIPOINT ((5.96631804005523 45.0001279117948))",COURDEAU0000002000795445,Cours d'eau,,le grand merdaret
"MULTIPOINT ((6.23659176782422 44.9959566390606))",COURDEAU0000002000792914,Cours d'eau,,ruisseau de la côte sèche
"MULTIPOINT ((5.75667486191842 44.8426070748722))",COURDEAU0000002000796132,Cours d'eau,,ruisseau de larche
"MULTIPOINT ((5.77583441261306 44.8534616409102))",COURDEAU0000002000796133,Cours d'eau,,ruisseau de bénivent
"MULTIPOINT ((5.76187807458469 44.7824938879338))",COURDEAU0000002000796151,Cours d'eau,,ruisseau de lollagne
"MULTIPOINT ((6.1409967820392 45.0047579425162))",COURDEAU0000002000794952,Cours d'eau,,ruisseau de côte brune
"MULTIPOINT ((5.80549118538391 44.8753060144064))",COURDEAU0000002000796120,Cours d'eau,,ruisseau de peychaud
"MULTIPOINT ((5.71041709151777 45.0386542750445))",COURDEAU0000002000796528,Cours d'eau,,ruisseau des guiberts
"MULTIPOINT ((6.17890688549403 44.9238314151448))",COURDEAU0000002000792947,Cours d'eau,,ruisseau de la mariande
"MULTIPOINT ((5.53489006220928 44.9216089216295))",COURDEAU0000002000802675,Cours d'eau,,ruisseau des perches
"MULTIPOINT ((6.09165533974395 45.1361203284566))",COURDEAU0000002000794928,Cours d'eau,,ruisseau de la combe
"MULTIPOINT ((5.83150911942678 44.9661297151396))",COURDEAU0000002000796109,Cours d'eau,,la mouche
"MULTIPOINT ((6.26665200689761 44.9888139748224))",COURDEAU0000002000792923,Cours d'eau,,torrent du diable
"MULTIPOINT ((6.24616940756855 44.9596845742964))",COURDEAU0000002000792935,Cours d'eau,,ruisseau d'amont
"MULTIPOINT ((6.13751713772779 45.0388353850795))",COURDEAU0000002000794949,Cours d'eau,,ruisseau de la pisse
"MULTIPOINT ((6.0094539556675 44.9955300720853))",COURDEAU0000002000794972,Cours d'eau,,ruisseau de la chave
"MULTIPOINT ((5.76968342803676 44.7656952529183))",COURDEAU0000002000796157,Cours d'eau,,ruisseau du bois du col
"MULTIPOINT ((5.8349830622483 45.0433450420412))",COURDEAU0000002000796091,Cours d'eau,,ruisseau de guériment
"MULTIPOINT ((5.63697645952267 45.091059017098))",COURDEAU0000002000796515,Cours d'eau,,ruisseau de pissechin
"MULTIPOINT ((5.75499975430342 44.9974488152657))",COURDEAU0000002000796103,Cours d'eau,,ruisseau du pérailler
"MULTIPOINT ((5.61053374107837 45.0252659714801))",COURDEAU0000002000796534,Cours d'eau,,ruisseau bruant
"MULTIPOINT ((5.70634021139049 44.9525911417602))",COURDEAU0000002000796550,Cours d'eau,,rif montey
"MULTIPOINT ((5.52777728492193 44.9004613496894))",COURDEAU0000002000802682,Cours d'eau,,ruisseau de roche rousse
"MULTIPOINT ((6.06368876377427 45.0895504164917))",COURDEAU0000002000794944,Cours d'eau,,rieu de l'alpe
"MULTIPOINT ((6.12464885144699 45.0316858774032))",COURDEAU0000002000794950,Cours d'eau,,ruisseau de l'alpe
"MULTIPOINT ((6.00529690596903 45.1101385069219))",COURDEAU0000002000795407,Cours d'eau,,la grande béalière
"MULTIPOINT ((5.92235269112378 44.8743180153618))",COURDEAU0000002000795475,Cours d'eau,,ruisseau de la salle
"MULTIPOINT ((5.71628125146766 45.1432686962756))",COURDEAU0000002000796506,Cours d'eau,,canal de la romanche
"MULTIPOINT ((5.6840837050121 45.0699925348978))",COURDEAU0000002000796519,Cours d'eau,,le bruyant
"MULTIPOINT ((5.70190054829702 45.0187728260225))",COURDEAU0000002000796529,Cours d'eau,,ruisseau des commiers
"MULTIPOINT ((5.65325251504176 44.9625859878083))",COURDEAU0000002000796543,Cours d'eau,,ruisseau des cadorats
"MULTIPOINT ((5.64212304828986 44.9508820999987))",COURDEAU0000002000796551,Cours d'eau,,ruisseau de la gravaine
"MULTIPOINT ((5.60433320794046 44.9020139020888))",COURDEAU0000002000796560,Cours d'eau,,ruisseau des côtes de farceyre
"MULTIPOINT ((5.59171607355393 44.8813485081044))",COURDEAU0000002000796569,Cours d'eau,,ruisseau de pangone
"MULTIPOINT ((5.62252038546666 44.8524659207249))",COURDEAU0000002000796577,Cours d'eau,,ruisseau de la condamine
"MULTIPOINT ((5.75667255361254 45.3444775026642))",COURDEAU0000002000796032,Cours d'eau,,le tenaison
"MULTIPOINT ((5.46408446431772 45.2061644755479))",COURDEAU0000002000802636,Cours d'eau,,la drevenne
"MULTIPOINT ((5.77181398044624 45.0427553633194))",COURDEAU0000002000796093,Cours d'eau,,ruisseau de jouchy
"MULTIPOINT ((5.87560649304079 45.325477089894))",COURDEAU0000002000796033,Cours d'eau,,torrent de close
"MULTIPOINT ((5.62750609077977 45.2672942498014))",COURDEAU0000002000796417,Cours d'eau,,canal de la vence
"MULTIPOINT ((5.91404993739464 45.3568124093399))",COURDEAU0000002000795368,Cours d'eau,,ruisseau de la terrasse
"MULTIPOINT ((5.58339482619632 44.8199851749033))",COURDEAU0000002000796588,Cours d'eau,,ruisseau de bernardière
"MULTIPOINT ((5.58609460882963 44.8040959984928))",COURDEAU0000002000796597,Cours d'eau,,ruisseau de charbonnier
"MULTIPOINT ((5.39666654468389 45.253538628032))",COURDEAU0000002000802632,Cours d'eau,,le tréry
"MULTIPOINT ((5.88888023826595 44.7840236293574))",COURDEAU0000002000795486,Cours d'eau,,ruisseau de la posterle
"MULTIPOINT ((6.18391953364846 45.1493145564862))",COURDEAU0000002000792855,Cours d'eau,,ruisseau du coin bonnet
"MULTIPOINT ((5.95845303817311 44.8619851272245))",COURDEAU0000002000795477,Cours d'eau,,la sézia
"MULTIPOINT ((6.12471162265904 45.3270703200758))",COURDEAU0000002000794866,Cours d'eau,,ruisseau du maître
"MULTIPOINT ((5.68372065077493 44.7626778603583))",COURDEAU0000002000796605,Cours d'eau,,ruisseau de lalley
"MULTIPOINT ((5.67854510815287 45.2884264672826))",COURDEAU0000002000796482,Cours d'eau,,ruisseau de malsouche
"MULTIPOINT ((5.57510753639325 45.295836549688))",COURDEAU0000002000802606,Cours d'eau,,le collecteur
"MULTIPOINT ((5.45783277390581 45.2804118505092))",COURDEAU0000002000802614,Cours d'eau,,la grande rigole
"MULTIPOINT ((5.54523994636868 45.2731805612318))",COURDEAU0000002000802612,Cours d'eau,,ruisseau du canard
"MULTIPOINT ((5.64480732611465 45.2770992625037))",COURDEAU0000002000796423,Cours d'eau,,ruisseau de la volouise
"MULTIPOINT ((5.64480732611465 45.2770992625037))",COURDEAU0000002000796423,Cours d'eau,,la valaise
"MULTIPOINT ((5.52581833745958 45.2864515999429))",COURDEAU0000002000802605,Cours d'eau,,le salamot
"MULTIPOINT ((5.51828687058829 45.2676054354402))",COURDEAU0000002000802617,Cours d'eau,,canal des îles
"MULTIPOINT ((5.36679763653687 45.094862663193))",COURDEAU0000002000802658,Cours d'eau,,le tarze
"MULTIPOINT ((5.27525994492109 45.0568010619887))",COURDEAU0000002000803113,Cours d'eau,,ruisseau de maleval
"MULTIPOINT ((5.64366808195102 45.2357606694592))",COURDEAU0000002000796491,Cours d'eau,,ruisseau de la fontaine du merle
"MULTIPOINT ((5.54927908932129 45.2757651109934))",COURDEAU0000002000802613,Cours d'eau,,ruisseau du martinet
"MULTIPOINT ((5.45440050318637 45.2567764086938))",COURDEAU0000002000802622,Cours d'eau,,la lèze
"MULTIPOINT ((5.4707281246301 45.1956118302938))",COURDEAU0000002000802643,Cours d'eau,,le ruisant
"MULTIPOINT ((5.97481662633113 45.3320147762342))",COURDEAU0000002000795366,Cours d'eau,,ruisseau de villard-bozon
"MULTIPOINT ((5.98426783634537 45.1451136630469))",COURDEAU0000002000795401,Cours d'eau,,ruisseau de la balme
"MULTIPOINT ((6.07119495464626 44.9318621697196))",COURDEAU0000002000794992,Cours d'eau,,le rif
"MULTIPOINT ((5.99437879545173 44.8988622422517))",COURDEAU0000002000795469,Cours d'eau,,ruisseau du pétard
"MULTIPOINT ((5.82631255103669 44.9949706048728))",COURDEAU0000002000796099,Cours d'eau,,le merdaret
"MULTIPOINT ((6.18572451763092 45.1496577130033))",COURDEAU0000002000792857,Cours d'eau,,le ferrand
"MULTIPOINT ((6.02201982204971 44.9412287244958))",COURDEAU0000002000794994,Cours d'eau,,ruisseau de guiou
"MULTIPOINT ((6.03113999207792 44.958141258796))",COURDEAU0000002000794987,Cours d'eau,,le tourot
"MULTIPOINT ((5.93755766190628 45.4289905587966))",COURDEAU0000002000795343,Cours d'eau,,ruisseau des dégoutés
"MULTIPOINT ((5.88190112715067 45.2390842923084))",COURDEAU0000002000795388,Cours d'eau,,ruisseau de la combe de lancey
"MULTIPOINT ((5.64220576967043 45.0162584109048))",COURDEAU0000002000796532,Cours d'eau,,ruisseau de jonier
"MULTIPOINT ((5.75287375886902 45.107483055657))",COURDEAU0000002000796088,Cours d'eau,,le saint-didier
"MULTIPOINT ((5.51391163452236 45.198175613367))",COURDEAU0000002000802634,Cours d'eau,,ruisseau des grandes routes
"MULTIPOINT ((5.80678938710111 45.3328117226479))",COURDEAU0000002000796044,Cours d'eau,,ruisseau de l'herbetan
"MULTIPOINT ((5.66949783514834 44.9481614354379))",COURDEAU0000002000796552,Cours d'eau,,ruisseau d'aiguettas
"MULTIPOINT ((5.5080682691142 45.1819030556222))",COURDEAU0000002000802641,Cours d'eau,,la scie
"MULTIPOINT ((5.50524355808773 45.2143042143664))",COURDEAU0000002000802635,Cours d'eau,,le versoud
"MULTIPOINT ((6.02554652928974 45.330516706474))",COURDEAU0000002000794872,Cours d'eau,,ruisseau de la coche
"MULTIPOINT ((5.90285797226956 45.1348282543155))",PLANDEAU0000000007458384,Plan d'eau,Lac,lac des pourettes
"MULTIPOINT ((5.93070689784257 45.0718609652177))",PLANDEAU0000000007458506,Plan d'eau,Lac,lac du pin
"MULTIPOINT ((5.84434206318668 45.2242170177815))",PLANDEAU0000002000777234,Plan d'eau,Retenue,étang de boucle de bois français
"MULTIPOINT ((6.00365197703402 45.1822163099825))",PLANDEAU0000000007458296,Plan d'eau,Lac,étang des bœufs
"MULTIPOINT ((6.19226027936058 44.8689221296338))",PLANDEAU0000000007458790,Plan d'eau,Lac,lac des pissoux
"MULTIPOINT ((6.05337312919053 45.2898883475971))",PLANDEAU0000000007458108,Plan d'eau,Lac,lac du renou
"MULTIPOINT ((6.15885555471291 45.323039432695))",PLANDEAU0000000007458032,Plan d'eau,Lac,lac supérieur
"MULTIPOINT ((5.8295804108135 45.2223556864631))",PLANDEAU0000000007458262,Plan d'eau,Lac,étang pescadou
"MULTIPOINT ((6.13604036332621 45.2129975335118))",PLANDEAU0000002000777009,Plan d'eau,,réservoir de grand-maison
"MULTIPOINT ((6.13604036332621 45.2129975335118))",PLANDEAU0000002000777009,Plan d'eau,,lac de grand-maison
"MULTIPOINT ((6.14780949386523 45.3031540722528))",PLANDEAU0000000007458053,Plan d'eau,"Glacier, névé",glacier du gleyzin
"MULTIPOINT ((6.17304352849046 44.8918314758346))",PLANDEAU0000000007458738,Plan d'eau,"Glacier, névé",glacier du petit vallon
"MULTIPOINT ((6.05535434535976 45.0248901353661))",PLANDEAU0000002207442267,Plan d'eau,Plan d'eau de gravière,lac de buclet
"MULTIPOINT ((5.93007429916779 45.1476453469373))",PLANDEAU0000000007458383,Plan d'eau,Lac,lac léama
"MULTIPOINT ((6.1262057135405 45.2458447199161))",PLANDEAU0000000007458164,Plan d'eau,"Glacier, névé",glacier de la combe madame
"MULTIPOINT ((5.8423781986142 45.2264357408508))",PLANDEAU0000002000937425,Plan d'eau,Retenue,lac taillefer
"MULTIPOINT ((6.22294131218579 44.9663835611323))",PLANDEAU0000000007458628,Plan d'eau,"Glacier, névé",glacier suspendu
"MULTIPOINT ((6.00819913619142 45.4475415840278))",PLANDEAU0000000353479955,Plan d'eau,Lac,plan d'eau des lônes
"MULTIPOINT ((6.2385639694979 44.9722824590082))",PLANDEAU0000000007458627,Plan d'eau,"Glacier, névé",glacier ouest du diable
"MULTIPOINT ((6.18215009890481 44.8936406128687))",PLANDEAU0000000007458737,Plan d'eau,"Glacier, névé",ancien glacier du lac
"MULTIPOINT ((6.2475422521052 44.971677232423))",PLANDEAU0000000007458625,Plan d'eau,"Glacier, névé",glacier est du diable
"MULTIPOINT ((5.90087206934979 45.1873868506154))",PLANDEAU0000000333867311,Plan d'eau,Lac,lac de freydières
"MULTIPOINT ((6.11807089662729 45.3029787953553))",PLANDEAU0000000007458084,Plan d'eau,Lac,lac des naves
"MULTIPOINT ((5.98772067975878 45.1573917941318))",PLANDEAU0000000007458353,Plan d'eau,Lac,lac de bâton
"MULTIPOINT ((6.32135894912225 44.8608980265127))",PLANDEAU0000000007458787,Plan d'eau,"Glacier, névé",glacier du gioberney
"MULTIPOINT ((6.26005917840365 44.8735121195767))",PLANDEAU0000000007458760,Plan d'eau,"Glacier, névé",glacier des rouies
"MULTIPOINT ((6.10818828491734 45.3154192560159))",PLANDEAU0000000351430161,Plan d'eau,Lac,lac du léat
"MULTIPOINT ((6.3104671866442 44.8783116731544))",PLANDEAU0000000007458756,Plan d'eau,"Glacier, névé",glacier de boverjat
"MULTIPOINT ((5.57053658498834 45.0091013222443))",PLANDEAU0000002209773384,Plan d'eau,Lac,lac de la grande moucherolle
"MULTIPOINT ((6.2166424967237 44.9066631958883))",PLANDEAU0000002006399156,Plan d'eau,Lac,lac des fétoules
"MULTIPOINT ((5.57241652168944 45.0382465927169))",PLANDEAU0000002215382403,Plan d'eau,Lac,lac des prés
"MULTIPOINT ((5.98888309437727 45.2029741635559))",PLANDEAU0000000007458278,Plan d'eau,Lac,lac bleu
"MULTIPOINT ((6.19517324145136 44.9942021295676))",PLANDEAU0000000007458583,Plan d'eau,Lac,lacs du jandri
"MULTIPOINT ((6.15380892270757 44.9295810925688))",PLANDEAU0000000007458694,Plan d'eau,"Glacier, névé",glacier du pierroux
"MULTIPOINT ((6.07869494687038 45.2242199640479))",PLANDEAU0000002000777010,Plan d'eau,,lac de la corne
"MULTIPOINT ((5.77938837864795 44.9896238875282))",PLANDEAU0000002000777247,Plan d'eau,,lac de pétichet
"MULTIPOINT ((6.24705977911661 44.8862833825512))",PLANDEAU0000000007458761,Plan d'eau,"Glacier, névé",glacier de l'étret
"MULTIPOINT ((6.04728024422459 45.1374508790916))",PLANDEAU0000002000777060,Plan d'eau,,lac du verney
"MULTIPOINT ((6.0777773341205 45.3597981684747))",PLANDEAU0000000007458001,Plan d'eau,Lac,lac de bens
"MULTIPOINT ((5.88356234419934 45.0555148860066))",PLANDEAU0000000007458534,Plan d'eau,Lac,lac des boites
"MULTIPOINT ((5.91804947109472 45.2891424658611))",PLANDEAU0000000007458112,Plan d'eau,Lac,étang de l'île du fay
"MULTIPOINT ((5.83073103358813 45.2205344346227))",PLANDEAU0000000007458260,Plan d'eau,Lac,étang pacific
"MULTIPOINT ((5.88622269308306 45.1234902174865))",PLANDEAU0000000007458414,Plan d'eau,Lac,lac des vallons
"MULTIPOINT ((6.11565422099868 44.9057128518646))",PLANDEAU0000000007458714,Plan d'eau,"Glacier, névé",glacier ouest de la haute pisse
"MULTIPOINT ((5.85485670156336 45.0726640552846))",PLANDEAU0000000007458508,Plan d'eau,Lac,lac de praver
"MULTIPOINT ((6.1382412877397 45.1249426622202))",PLANDEAU0000000007458400,Plan d'eau,"Glacier, névé",glacier du grand sablat
"MULTIPOINT ((6.11974991782445 44.9150652452281))",PLANDEAU0000000007458713,Plan d'eau,"Glacier, névé",glacier du vallon de lanchâtra
"MULTIPOINT ((6.21774067030132 45.0012119615471))",PLANDEAU0000000007458582,Plan d'eau,"Glacier, névé",glacier de mont-de-lans ou de mantel
"MULTIPOINT ((6.11151039092034 45.2387359563063))",PLANDEAU0000000356380192,Plan d'eau,Lac,lac de l'amiante
"MULTIPOINT ((6.13217127461085 45.2928352633622))",PLANDEAU0000000007458082,Plan d'eau,Lac,le lac glacé
"MULTIPOINT ((6.21691809427131 44.9708013687025))",PLANDEAU0000000007458630,Plan d'eau,"Glacier, névé",glacier de burlan
"MULTIPOINT ((5.89035190679841 45.0518799543469))",PLANDEAU0000000007458535,Plan d'eau,Lac,lac punay
"MULTIPOINT ((6.27892742125554 44.9059544638853))",PLANDEAU0000000007458706,Plan d'eau,"Glacier, névé",glacier de petit pierre
"MULTIPOINT ((6.13723295117915 45.1531841496532))",PLANDEAU0000000007458350,Plan d'eau,"Glacier, névé",glacier sud de la barbarate
"MULTIPOINT ((5.93415893262985 45.054091328955))",PLANDEAU0000000007458528,Plan d'eau,Lac,lac noir
"MULTIPOINT ((6.18566272267611 44.9932223995825))",PLANDEAU0000000007458584,Plan d'eau,Lac,lac de serre palas
"MULTIPOINT ((6.0743736316458 45.3716226260084))",PLANDEAU0000000007457984,Plan d'eau,Lac,lac de bugnon
"MULTIPOINT ((6.19508249281458 45.0208344592146))",PLANDEAU0000000007458568,Plan d'eau,Lac,lac de mantel
"MULTIPOINT ((6.1903513940658 44.883422183685))",PLANDEAU0000000007458765,Plan d'eau,"Glacier, névé",glacier d'entre pierroux
"MULTIPOINT ((6.13554599427625 44.8680124195084))",PLANDEAU0000000007458793,Plan d'eau,"Glacier, névé",glacier des souffles
"MULTIPOINT ((5.73926821510718 45.007484318704))",PLANDEAU0000000007458596,Plan d'eau,Lac,petit lac
"MULTIPOINT ((5.8447437501948 45.2249933681644))",PLANDEAU0000002000937419,Plan d'eau,Retenue,lac belledonne
"MULTIPOINT ((6.34870888565088 44.917638159669))",PLANDEAU0000000007458690,Plan d'eau,"Glacier, névé",glacier du vallon de la pilatte
"MULTIPOINT ((6.21165721258607 45.0522815944397))",PLANDEAU0000000007458495,Plan d'eau,Lac,lac des mouterres
"MULTIPOINT ((6.35064501278542 44.8911613463391))",PLANDEAU0000000007458729,Plan d'eau,"Glacier, névé",glacier de coste rouge
"MULTIPOINT ((6.34795022901406 44.8852842116302))",PLANDEAU0000000007458730,Plan d'eau,"Glacier, névé",glacier long
"MULTIPOINT ((6.12822701669924 45.1758353226492))",PLANDEAU0000000007458293,Plan d'eau,Lac,lacs de neyza
